CustomerID,Frequency,Monetary,Avg_Quantity,Avg_Spend,Cluster
13673.0,2,396.92,60.0,198.0,"Occasional, Low-Spend"
13675.0,2,486.82,165.0,243.0,"Occasional, Low-Spend"
13678.0,1,232.6,924.0,233.0,"Occasional, Moderate-Spend"
13680.0,4,3722.42,484.0,931.0,"Occasional, Moderate-Spend"
13681.0,4,827.83,90.0,207.0,"Occasional, Low-Spend"
13682.0,1,59.5,10.0,60.0,"Occasional, Low-Spend"
13684.0,1,67.23,39.0,67.0,"Occasional, Low-Spend"
13685.0,7,3119.44,722.0,446.0,"Occasional, Moderate-Spend"
13686.0,1,72.0,70.0,72.0,"Occasional, Low-Spend"
13689.0,1,910.0,512.0,910.0,"Occasional, Moderate-Spend"
13690.0,1,172.25,67.0,172.0,"Occasional, Low-Spend"
13692.0,3,1488.32,409.0,496.0,"Occasional, Low-Spend"
13694.0,50,65039.62,1266.0,1301.0,"Regular, Low-Spend"
13695.0,15,2504.13,107.0,167.0,"Regular, Low-Spend"
13697.0,1,151.3,177.0,151.0,"Occasional, Low-Spend"
13699.0,1,308.58,66.0,309.0,"Occasional, Low-Spend"
13700.0,10,2265.12,230.0,227.0,"Occasional, Low-Spend"
13703.0,1,99.5,10.0,100.0,"Occasional, Low-Spend"
13704.0,9,2308.06,170.0,256.0,"Occasional, Low-Spend"
13705.0,3,711.86,121.0,237.0,"Occasional, Low-Spend"
13706.0,1,330.79,189.0,331.0,"Occasional, Low-Spend"
13707.0,2,806.41,176.0,403.0,"Occasional, Low-Spend"
13708.0,1,296.88,306.0,297.0,"Occasional, Low-Spend"
13709.0,13,6328.05,270.0,487.0,"Regular, Low-Spend"
13710.0,1,180.48,176.0,180.0,"Occasional, Low-Spend"
13711.0,2,252.06,70.0,126.0,"Occasional, Low-Spend"
13712.0,1,228.84,352.0,229.0,"Occasional, Low-Spend"
13715.0,5,1079.34,113.0,216.0,"Occasional, Low-Spend"
13716.0,1,138.28,138.0,138.0,"Occasional, Low-Spend"
13717.0,6,1445.01,326.0,241.0,"Occasional, Low-Spend"
13718.0,2,306.55,86.0,153.0,"Occasional, Low-Spend"
13719.0,5,1041.68,122.0,208.0,"Occasional, Low-Spend"
13720.0,4,799.9,125.0,200.0,"Occasional, Low-Spend"
13721.0,1,524.14,316.0,524.0,"Occasional, Low-Spend"
13722.0,3,2375.41,467.0,792.0,"Occasional, Moderate-Spend"
13723.0,1,199.85,43.0,200.0,"Occasional, Low-Spend"
13725.0,8,1980.56,101.0,248.0,"Occasional, Low-Spend"
13726.0,2,1079.66,527.0,540.0,"Occasional, Moderate-Spend"
13727.0,2,333.48,81.0,167.0,"Occasional, Low-Spend"
13728.0,6,1016.14,76.0,169.0,"Occasional, Low-Spend"
13730.0,2,752.6,244.0,376.0,"Occasional, Low-Spend"
13731.0,2,610.59,139.0,305.0,"Occasional, Low-Spend"
13732.0,1,491.86,498.0,492.0,"Occasional, Moderate-Spend"
13735.0,4,2885.2400000000002,282.0,721.0,"Occasional, Low-Spend"
13736.0,2,731.9,248.0,366.0,"Occasional, Low-Spend"
13737.0,1,339.6,125.0,340.0,"Occasional, Low-Spend"
13739.0,1,216.9,54.0,217.0,"Occasional, Low-Spend"
13740.0,1,350.75,425.0,351.0,"Occasional, Low-Spend"
13741.0,3,668.43,73.0,223.0,"Occasional, Low-Spend"
13742.0,12,3131.02,94.0,261.0,"Occasional, Low-Spend"
13743.0,7,1341.6,254.0,192.0,"Occasional, Low-Spend"
13744.0,2,1156.36,624.0,578.0,"Occasional, Moderate-Spend"
13745.0,1,300.04,496.0,300.0,"Occasional, Low-Spend"
13747.0,1,79.6,8.0,80.0,"Occasional, Low-Spend"
13748.0,5,948.25,88.0,190.0,"Occasional, Low-Spend"
13750.0,5,1647.26,103.0,329.0,"Occasional, Low-Spend"
13751.0,1,296.25,152.0,296.0,"Occasional, Low-Spend"
13752.0,6,1186.28,146.0,198.0,"Occasional, Low-Spend"
13753.0,1,741.26,512.0,741.0,"Occasional, Moderate-Spend"
13754.0,2,282.6,107.0,141.0,"Occasional, Low-Spend"
13755.0,9,2161.35,140.0,240.0,"Occasional, Low-Spend"
13756.0,14,5189.52,228.0,371.0,"Regular, Low-Spend"
13758.0,7,3190.55,263.0,456.0,"Occasional, Low-Spend"
13759.0,2,659.41,144.0,330.0,"Occasional, Low-Spend"
13760.0,2,286.79,98.0,143.0,"Occasional, Low-Spend"
13761.0,2,1070.65,321.0,535.0,"Occasional, Low-Spend"
13762.0,1,306.72,272.0,307.0,"Occasional, Low-Spend"
13763.0,1,1714.96,728.0,1715.0,"Occasional, Moderate-Spend"
13764.0,3,1521.76,311.0,507.0,"Occasional, Low-Spend"
13767.0,37,17220.36,198.0,465.0,"Regular, Low-Spend"
13769.0,10,2796.5099999999998,116.0,280.0,"Occasional, Low-Spend"
13771.0,4,2634.45,369.0,659.0,"Occasional, Moderate-Spend"
13772.0,3,1132.13,182.0,377.0,"Occasional, Low-Spend"
13774.0,1,345.0,192.0,345.0,"Occasional, Low-Spend"
13777.0,33,25977.16,391.0,787.0,"Regular, Low-Spend"
13778.0,1,178.7,70.0,179.0,"Occasional, Low-Spend"
13780.0,2,360.01,159.0,180.0,"Occasional, Low-Spend"
13781.0,1,127.84,30.0,128.0,"Occasional, Low-Spend"
13782.0,6,912.0,62.0,152.0,"Occasional, Low-Spend"
13784.0,11,2462.79,227.0,224.0,"Occasional, Low-Spend"
13786.0,1,230.4,136.0,230.0,"Occasional, Low-Spend"
13787.0,2,309.04,168.0,155.0,"Occasional, Low-Spend"
13790.0,1,348.8,748.0,349.0,"Occasional, Moderate-Spend"
13791.0,2,1516.0,600.0,758.0,"Occasional, Moderate-Spend"
13792.0,2,195.55,46.0,98.0,"Occasional, Low-Spend"
13798.0,57,37153.85,420.0,652.0,"Regular, Low-Spend"
13799.0,2,688.86,201.0,344.0,"Occasional, Low-Spend"
13800.0,1,558.3199999999999,331.0,558.0,"Occasional, Low-Spend"
13801.0,1,324.8,168.0,325.0,"Occasional, Low-Spend"
13802.0,3,4599.42,857.0,1533.0,"Occasional, Moderate-Spend"
13803.0,1,277.07,121.0,277.0,"Occasional, Low-Spend"
13804.0,7,2635.79,214.0,377.0,"Occasional, Low-Spend"
13805.0,2,924.5999999999999,950.0,462.0,"Occasional, Moderate-Spend"
13806.0,1,256.38,56.0,256.0,"Occasional, Low-Spend"
13807.0,1,112.6,36.0,113.0,"Occasional, Low-Spend"
13808.0,5,1747.66,156.0,350.0,"Occasional, Low-Spend"
13809.0,1,155.05,29.0,155.0,"Occasional, Low-Spend"
13810.0,3,1499.01,104.0,500.0,"Occasional, Low-Spend"
13811.0,3,814.5,23.0,272.0,"Occasional, Low-Spend"
13812.0,3,539.0,111.0,180.0,"Occasional, Low-Spend"
13813.0,4,1366.86,138.0,342.0,"Occasional, Low-Spend"
13814.0,2,1579.12,432.0,790.0,"Occasional, Moderate-Spend"
13815.0,4,4027.36,640.0,1007.0,"Occasional, Moderate-Spend"
13816.0,2,571.67,134.0,286.0,"Occasional, Low-Spend"
13817.0,2,382.98,106.0,191.0,"Occasional, Low-Spend"
13819.0,3,1140.35,370.0,380.0,"Occasional, Low-Spend"
13821.0,2,385.64,76.0,193.0,"Occasional, Low-Spend"
13822.0,2,632.0,306.0,316.0,"Occasional, Low-Spend"
13823.0,2,957.66,220.0,479.0,"Occasional, Low-Spend"
13824.0,5,1698.94,154.0,340.0,"Occasional, Low-Spend"
13826.0,1,189.5,82.0,190.0,"Occasional, Low-Spend"
13827.0,3,412.05,47.0,137.0,"Occasional, Low-Spend"
13828.0,1,209.49,311.0,209.0,"Occasional, Low-Spend"
13831.0,6,2202.99,124.0,367.0,"Occasional, Low-Spend"
13832.0,1,52.2,28.0,52.0,"Occasional, Low-Spend"
13833.0,1,384.8,118.0,385.0,"Occasional, Low-Spend"
13835.0,4,834.57,110.0,209.0,"Occasional, Low-Spend"
13837.0,2,271.24,92.0,136.0,"Occasional, Low-Spend"
13838.0,4,691.73,66.0,173.0,"Occasional, Low-Spend"
13841.0,1,85.0,100.0,85.0,"Occasional, Low-Spend"
13842.0,9,3385.62,196.0,376.0,"Occasional, Low-Spend"
13844.0,1,361.62,196.0,362.0,"Occasional, Low-Spend"
13845.0,1,312.98,182.0,313.0,"Occasional, Low-Spend"
13846.0,3,865.06,129.0,288.0,"Occasional, Low-Spend"
13848.0,3,1255.0,1233.0,418.0,"Occasional, Moderate-Spend"
13849.0,2,1537.95,508.0,769.0,"Occasional, Moderate-Spend"
13850.0,1,1595.48,944.0,1595.0,"Occasional, Moderate-Spend"
13851.0,3,2651.46,568.0,884.0,"Occasional, Moderate-Spend"
13853.0,1,1090.1399999999999,312.0,1090.0,"Occasional, Moderate-Spend"
13854.0,25,8109.5199999999995,92.0,324.0,"Regular, Low-Spend"
13856.0,3,388.5,165.0,130.0,"Occasional, Low-Spend"
13858.0,1,216.17000000000002,75.0,216.0,"Occasional, Low-Spend"
13859.0,1,201.16,129.0,201.0,"Occasional, Low-Spend"
13860.0,5,1245.9,118.0,249.0,"Occasional, Low-Spend"
13862.0,8,2209.36,211.0,276.0,"Occasional, Low-Spend"
13863.0,1,305.78,224.0,306.0,"Occasional, Low-Spend"
13865.0,4,501.56,51.0,125.0,"Occasional, Low-Spend"
13866.0,1,145.67,57.0,146.0,"Occasional, Low-Spend"
13867.0,3,1015.29,171.0,338.0,"Occasional, Low-Spend"
13868.0,2,3192.54,982.0,1596.0,"Occasional, Moderate-Spend"
13869.0,4,3104.95,430.0,776.0,"Occasional, Moderate-Spend"
13870.0,8,2770.94,166.0,346.0,"Occasional, Low-Spend"
13871.0,13,6403.25,216.0,493.0,"Regular, Low-Spend"
13873.0,3,389.6,47.0,130.0,"Occasional, Low-Spend"
13874.0,1,540.45,180.0,540.0,"Occasional, Low-Spend"
13875.0,5,1786.79,263.0,357.0,"Occasional, Low-Spend"
13876.0,1,122.7,36.0,123.0,"Occasional, Low-Spend"
13877.0,1,117.24,108.0,117.0,"Occasional, Low-Spend"
13878.0,1,1281.53,475.0,1282.0,"Occasional, Moderate-Spend"
13880.0,13,3219.77,142.0,248.0,"Regular, Low-Spend"
13881.0,20,17159.52,506.0,858.0,"Regular, Low-Spend"
13882.0,5,1191.13,191.0,238.0,"Occasional, Low-Spend"
13883.0,5,2674.48,287.0,535.0,"Occasional, Low-Spend"
13884.0,5,787.6,60.0,158.0,"Occasional, Low-Spend"
13885.0,2,506.8,91.0,253.0,"Occasional, Low-Spend"
13886.0,1,243.56,126.0,244.0,"Occasional, Low-Spend"
13887.0,1,349.55,147.0,350.0,"Occasional, Low-Spend"
13888.0,2,605.63,129.0,303.0,"Occasional, Low-Spend"
13889.0,1,416.9,146.0,417.0,"Occasional, Low-Spend"
13890.0,10,1883.81,83.0,188.0,"Occasional, Low-Spend"
13892.0,4,632.97,246.0,158.0,"Occasional, Low-Spend"
13893.0,1,821.1,190.0,821.0,"Occasional, Low-Spend"
13894.0,3,564.62,118.0,188.0,"Occasional, Low-Spend"
13895.0,4,2593.07,341.0,648.0,"Occasional, Low-Spend"
13897.0,1,311.16,200.0,311.0,"Occasional, Low-Spend"
13898.0,1,155.93,133.0,156.0,"Occasional, Low-Spend"
13899.0,2,388.52,78.0,194.0,"Occasional, Low-Spend"
13900.0,3,740.95,143.0,247.0,"Occasional, Low-Spend"
13901.0,5,2867.2,348.0,573.0,"Occasional, Low-Spend"
13904.0,2,332.64,166.0,166.0,"Occasional, Low-Spend"
13908.0,4,2369.55,370.0,592.0,"Occasional, Low-Spend"
13911.0,9,2580.91,303.0,287.0,"Occasional, Low-Spend"
13914.0,2,626.45,190.0,313.0,"Occasional, Low-Spend"
13917.0,2,272.04,114.0,136.0,"Occasional, Low-Spend"
13918.0,2,1212.84,570.0,606.0,"Occasional, Moderate-Spend"
13919.0,2,384.81,237.0,192.0,"Occasional, Low-Spend"
13922.0,1,172.25,93.0,172.0,"Occasional, Low-Spend"
13923.0,1,351.13,185.0,351.0,"Occasional, Low-Spend"
13924.0,6,1838.85,262.0,306.0,"Occasional, Low-Spend"
13925.0,4,678.25,83.0,170.0,"Occasional, Low-Spend"
13926.0,1,223.85,104.0,224.0,"Occasional, Low-Spend"
13927.0,1,348.99,214.0,349.0,"Occasional, Low-Spend"
13928.0,4,464.57,32.0,116.0,"Occasional, Low-Spend"
13929.0,2,842.65,72.0,421.0,"Occasional, Low-Spend"
13930.0,2,337.34,137.0,169.0,"Occasional, Low-Spend"
13931.0,2,1237.53,362.0,619.0,"Occasional, Low-Spend"
13932.0,1,307.4,72.0,307.0,"Occasional, Low-Spend"
13933.0,2,608.79,102.0,304.0,"Occasional, Low-Spend"
13934.0,1,922.1,390.0,922.0,"Occasional, Moderate-Spend"
13936.0,1,376.58,330.0,377.0,"Occasional, Low-Spend"
13937.0,1,158.85,123.0,159.0,"Occasional, Low-Spend"
13938.0,1,71.66,70.0,72.0,"Occasional, Low-Spend"
13939.0,3,568.55,282.0,190.0,"Occasional, Low-Spend"
13940.0,4,839.14,129.0,210.0,"Occasional, Low-Spend"
13941.0,5,5112.96,473.0,1023.0,"Occasional, Moderate-Spend"
13946.0,3,561.57,148.0,187.0,"Occasional, Low-Spend"
13947.0,1,90.6,44.0,91.0,"Occasional, Low-Spend"
13948.0,1,102.0,40.0,102.0,"Occasional, Low-Spend"
13949.0,6,2427.3199999999997,412.0,405.0,"Occasional, Low-Spend"
13950.0,4,745.06,81.0,186.0,"Occasional, Low-Spend"
13951.0,3,674.45,153.0,225.0,"Occasional, Low-Spend"
13952.0,2,3251.07,716.0,1626.0,"Occasional, Moderate-Spend"
13953.0,7,3515.68,389.0,502.0,"Occasional, Low-Spend"
13954.0,2,439.92,75.0,220.0,"Occasional, Low-Spend"
13955.0,2,322.96,77.0,161.0,"Occasional, Low-Spend"
13956.0,5,1026.42,98.0,205.0,"Occasional, Low-Spend"
13959.0,3,598.2,119.0,199.0,"Occasional, Low-Spend"
13960.0,2,230.22,71.0,115.0,"Occasional, Low-Spend"
13962.0,2,169.54999999999998,44.0,85.0,"Occasional, Low-Spend"
13963.0,4,664.54,115.0,166.0,"Occasional, Low-Spend"
13967.0,1,80.7,42.0,81.0,"Occasional, Low-Spend"
13969.0,18,9053.94,252.0,503.0,"Regular, Low-Spend"
13971.0,8,2758.2599999999998,230.0,345.0,"Occasional, Low-Spend"
13972.0,2,190.25,94.0,95.0,"Occasional, Low-Spend"
13973.0,1,264.7,109.0,265.0,"Occasional, Low-Spend"
13974.0,1,413.59,249.0,414.0,"Occasional, Low-Spend"
13975.0,6,2526.28,289.0,421.0,"Occasional, Low-Spend"
13976.0,1,357.98,154.0,358.0,"Occasional, Low-Spend"
13978.0,2,196.79,158.0,98.0,"Occasional, Low-Spend"
13979.0,1,869.87,639.0,870.0,"Occasional, Moderate-Spend"
13980.0,1,200.14,172.0,200.0,"Occasional, Low-Spend"
13982.0,4,1871.81,284.0,468.0,"Occasional, Low-Spend"
13983.0,12,2603.43,99.0,217.0,"Occasional, Low-Spend"
13984.0,5,920.51,136.0,184.0,"Occasional, Low-Spend"
13985.0,15,7060.13,230.0,471.0,"Regular, Low-Spend"
13986.0,1,320.46,430.0,320.0,"Occasional, Low-Spend"
13988.0,6,4147.96,507.0,691.0,"Occasional, Moderate-Spend"
13989.0,2,1266.08,656.0,633.0,"Occasional, Moderate-Spend"
13990.0,1,311.3,190.0,311.0,"Occasional, Low-Spend"
13991.0,6,855.97,166.0,143.0,"Occasional, Low-Spend"
13992.0,1,76.8,64.0,77.0,"Occasional, Low-Spend"
13993.0,9,3466.36,100.0,385.0,"Occasional, Low-Spend"
13994.0,6,2313.14,157.0,386.0,"Occasional, Low-Spend"
13995.0,5,1393.69,176.0,279.0,"Occasional, Low-Spend"
13999.0,12,3901.81,187.0,325.0,"Occasional, Low-Spend"
14000.0,1,635.66,710.0,636.0,"Occasional, Moderate-Spend"
14001.0,3,2043.08,321.0,681.0,"Occasional, Low-Spend"
14002.0,2,529.73,438.0,265.0,"Occasional, Low-Spend"
14004.0,7,4582.64,381.0,655.0,"Occasional, Moderate-Spend"
14005.0,5,2874.72,496.0,575.0,"Occasional, Moderate-Spend"
14006.0,3,962.19,214.0,321.0,"Occasional, Low-Spend"
14009.0,2,695.61,182.0,348.0,"Occasional, Low-Spend"
14012.0,1,328.8,160.0,329.0,"Occasional, Low-Spend"
14013.0,3,473.02,154.0,158.0,"Occasional, Low-Spend"
14014.0,1,505.18,1076.0,505.0,"Occasional, Moderate-Spend"
14015.0,1,917.34,378.0,917.0,"Occasional, Moderate-Spend"
14016.0,4,4341.21,531.0,1085.0,"Occasional, Moderate-Spend"
14019.0,3,1421.61,346.0,474.0,"Occasional, Low-Spend"
14020.0,2,642.8,220.0,321.0,"Occasional, Low-Spend"
14021.0,3,631.9,64.0,211.0,"Occasional, Low-Spend"
14022.0,1,440.0,487.0,440.0,"Occasional, Low-Spend"
14023.0,2,584.0699999999999,172.0,292.0,"Occasional, Low-Spend"
14024.0,2,327.7,75.0,164.0,"Occasional, Low-Spend"
14027.0,1,104.82,62.0,105.0,"Occasional, Low-Spend"
14029.0,2,467.66,99.0,234.0,"Occasional, Low-Spend"
14030.0,8,2360.09,185.0,295.0,"Occasional, Low-Spend"
14031.0,19,17286.86,305.0,910.0,"Regular, Low-Spend"
14032.0,11,2975.59,185.0,271.0,"Occasional, Low-Spend"
14034.0,3,651.82,141.0,217.0,"Occasional, Low-Spend"
14035.0,5,1428.02,148.0,286.0,"Occasional, Low-Spend"
14036.0,1,626.65,268.0,627.0,"Occasional, Low-Spend"
14037.0,2,147.2,23.0,74.0,"Occasional, Low-Spend"
14038.0,3,1560.38,322.0,520.0,"Occasional, Low-Spend"
14039.0,1,152.2,92.0,152.0,"Occasional, Low-Spend"
14040.0,12,3614.92,130.0,301.0,"Occasional, Low-Spend"
14041.0,1,141.41,94.0,141.0,"Occasional, Low-Spend"
14044.0,4,652.82,77.0,163.0,"Occasional, Low-Spend"
14045.0,4,1659.75,134.0,415.0,"Occasional, Low-Spend"
14046.0,1,154.99,460.0,155.0,"Occasional, Low-Spend"
14047.0,5,1308.61,76.0,262.0,"Occasional, Low-Spend"
14048.0,1,409.93,288.0,410.0,"Occasional, Low-Spend"
14049.0,4,5681.72,968.0,1420.0,"Occasional, Moderate-Spend"
14050.0,2,746.36,344.0,373.0,"Occasional, Low-Spend"
14051.0,23,15610.39,163.0,679.0,"Regular, Low-Spend"
14052.0,1,225.36,89.0,225.0,"Occasional, Low-Spend"
14053.0,2,260.25,108.0,130.0,"Occasional, Low-Spend"
14054.0,1,92.46000000000001,62.0,92.0,"Occasional, Low-Spend"
14055.0,1,725.64,216.0,726.0,"Occasional, Low-Spend"
14056.0,23,8214.65,186.0,357.0,"Regular, Low-Spend"
14057.0,17,6217.96,287.0,366.0,"Regular, Low-Spend"
14059.0,1,183.6,128.0,184.0,"Occasional, Low-Spend"
14060.0,19,6140.42,283.0,323.0,"Regular, Low-Spend"
14062.0,12,10464.85,466.0,872.0,"Occasional, Moderate-Spend"
14064.0,5,1353.74,358.0,271.0,"Occasional, Low-Spend"
14066.0,1,152.55,45.0,153.0,"Occasional, Low-Spend"
14067.0,2,374.7,180.0,187.0,"Occasional, Low-Spend"
14068.0,1,265.85,73.0,266.0,"Occasional, Low-Spend"
14071.0,8,1438.82,124.0,180.0,"Occasional, Low-Spend"
14073.0,1,151.04,130.0,151.0,"Occasional, Low-Spend"
14075.0,3,942.26,251.0,314.0,"Occasional, Low-Spend"
14076.0,1,122.47,81.0,122.0,"Occasional, Low-Spend"
14077.0,5,499.42,54.0,100.0,"Occasional, Low-Spend"
14078.0,6,1049.3700000000001,52.0,175.0,"Occasional, Low-Spend"
14079.0,1,375.1,301.0,375.0,"Occasional, Low-Spend"
14080.0,1,45.599999999999994,48.0,46.0,"Occasional, Low-Spend"
14081.0,2,934.52,298.0,467.0,"Occasional, Low-Spend"
14082.0,1,182.25,110.0,182.0,"Occasional, Low-Spend"
14083.0,9,1018.43,81.0,113.0,"Occasional, Low-Spend"
14085.0,18,4448.54,177.0,247.0,"Regular, Low-Spend"
14087.0,1,194.42,251.0,194.0,"Occasional, Low-Spend"
14088.0,13,50491.81,974.0,3884.0,"Infrequent, High-Spend"
14089.0,1,161.0,134.0,161.0,"Occasional, Low-Spend"
14090.0,1,76.32,72.0,76.0,"Occasional, Low-Spend"
14092.0,14,4076.91,148.0,291.0,"Regular, Low-Spend"
14093.0,1,442.85,406.0,443.0,"Occasional, Low-Spend"
14096.0,17,56580.06,961.0,3328.0,"Infrequent, High-Spend"
14098.0,1,147.35,104.0,147.0,"Occasional, Low-Spend"
14099.0,11,3104.17,198.0,282.0,"Occasional, Low-Spend"
14100.0,1,194.9,64.0,195.0,"Occasional, Low-Spend"
14101.0,6,5436.79,797.0,906.0,"Occasional, Moderate-Spend"
14102.0,5,1360.28,192.0,272.0,"Occasional, Low-Spend"
14104.0,2,216.21,36.0,108.0,"Occasional, Low-Spend"
14105.0,1,1266.23,800.0,1266.0,"Occasional, Moderate-Spend"
14107.0,7,2703.23,256.0,386.0,"Occasional, Low-Spend"
14108.0,2,597.91,190.0,299.0,"Occasional, Low-Spend"
14109.0,1,144.2,88.0,144.0,"Occasional, Low-Spend"
14110.0,12,5683.15,204.0,474.0,"Regular, Low-Spend"
14111.0,4,692.85,114.0,173.0,"Occasional, Low-Spend"
14112.0,7,2915.15,236.0,416.0,"Occasional, Low-Spend"
14113.0,4,1840.42,186.0,460.0,"Occasional, Low-Spend"
14114.0,2,386.53,50.0,193.0,"Occasional, Low-Spend"
14116.0,5,1382.74,141.0,277.0,"Occasional, Low-Spend"
14117.0,1,90.0,72.0,90.0,"Occasional, Low-Spend"
14121.0,4,2780.15,520.0,695.0,"Occasional, Moderate-Spend"
14124.0,1,419.58,1618.0,420.0,"Occasional, Moderate-Spend"
14125.0,3,2740.43,547.0,913.0,"Occasional, Moderate-Spend"
14126.0,3,706.13,169.0,235.0,"Occasional, Low-Spend"
14127.0,3,709.71,107.0,237.0,"Occasional, Low-Spend"
14128.0,2,637.5,282.0,319.0,"Occasional, Low-Spend"
14129.0,5,1123.86,118.0,225.0,"Occasional, Low-Spend"
14130.0,1,483.86,258.0,484.0,"Occasional, Low-Spend"
14132.0,11,3586.0299999999997,306.0,326.0,"Occasional, Low-Spend"
14133.0,3,605.64,116.0,202.0,"Occasional, Low-Spend"
14135.0,15,4690.31,257.0,313.0,"Regular, Low-Spend"
14138.0,2,982.38,305.0,491.0,"Occasional, Low-Spend"
14139.0,1,415.82,510.0,416.0,"Occasional, Low-Spend"
14140.0,2,935.05,406.0,468.0,"Occasional, Low-Spend"
14141.0,4,915.13,89.0,229.0,"Occasional, Low-Spend"
14142.0,1,311.81,313.0,312.0,"Occasional, Low-Spend"
14143.0,1,115.8,30.0,116.0,"Occasional, Low-Spend"
14145.0,4,3742.2,189.0,936.0,"Occasional, Moderate-Spend"
14146.0,5,4191.0,487.0,838.0,"Occasional, Moderate-Spend"
14147.0,2,483.4,54.0,242.0,"Occasional, Low-Spend"
14148.0,1,157.2,16.0,157.0,"Occasional, Low-Spend"
14149.0,1,446.62,218.0,447.0,"Occasional, Low-Spend"
14150.0,2,658.64,248.0,329.0,"Occasional, Low-Spend"
14152.0,2,621.29,356.0,311.0,"Occasional, Low-Spend"
14154.0,2,1345.62,232.0,673.0,"Occasional, Low-Spend"
14155.0,1,118.75,25.0,119.0,"Occasional, Low-Spend"
14156.0,55,117379.63,1052.0,2134.0,"Regular, High-Spend"
14157.0,2,432.88,142.0,216.0,"Occasional, Low-Spend"
14158.0,1,507.65999999999997,781.0,508.0,"Occasional, Moderate-Spend"
14159.0,11,4693.01,401.0,427.0,"Regular, Low-Spend"
14161.0,3,1110.52,152.0,370.0,"Occasional, Low-Spend"
14162.0,2,289.36,71.0,145.0,"Occasional, Low-Spend"
14163.0,4,2445.91,223.0,611.0,"Occasional, Low-Spend"
14164.0,2,1631.77,516.0,816.0,"Occasional, Moderate-Spend"
14165.0,1,122.53999999999999,54.0,123.0,"Occasional, Low-Spend"
14167.0,4,574.84,38.0,144.0,"Occasional, Low-Spend"
14171.0,1,363.79,167.0,364.0,"Occasional, Low-Spend"
14173.0,4,450.84,38.0,113.0,"Occasional, Low-Spend"
14174.0,1,134.46,94.0,134.0,"Occasional, Low-Spend"
14175.0,3,3222.3,505.0,1074.0,"Occasional, Moderate-Spend"
14176.0,4,576.9,52.0,144.0,"Occasional, Low-Spend"
14177.0,4,559.41,51.0,140.0,"Occasional, Low-Spend"
14178.0,7,1620.93,215.0,232.0,"Occasional, Low-Spend"
14179.0,2,719.78,165.0,360.0,"Occasional, Low-Spend"
14180.0,25,4748.5199999999995,29.0,190.0,"Regular, Low-Spend"
14184.0,1,452.89,127.0,453.0,"Occasional, Low-Spend"
14185.0,1,197.65,6.0,198.0,"Occasional, Low-Spend"
14188.0,6,2054.36,194.0,342.0,"Occasional, Low-Spend"
14189.0,15,4654.08,262.0,310.0,"Regular, Low-Spend"
14191.0,13,4684.76,282.0,360.0,"Regular, Low-Spend"
14193.0,2,853.39,222.0,427.0,"Occasional, Low-Spend"
14194.0,21,11349.52,278.0,540.0,"Regular, Low-Spend"
14195.0,2,1012.0,380.0,506.0,"Occasional, Low-Spend"
14196.0,1,335.52,142.0,336.0,"Occasional, Low-Spend"
14198.0,4,701.4,72.0,175.0,"Occasional, Low-Spend"
14199.0,1,185.39999999999998,28.0,185.0,"Occasional, Low-Spend"
14201.0,7,747.4399999999999,84.0,107.0,"Occasional, Low-Spend"
14204.0,1,161.03,82.0,161.0,"Occasional, Low-Spend"
14205.0,2,466.7,102.0,233.0,"Occasional, Low-Spend"
14206.0,1,328.15999999999997,276.0,328.0,"Occasional, Low-Spend"
14208.0,1,151.74,114.0,152.0,"Occasional, Low-Spend"
14209.0,6,2073.43,115.0,346.0,"Occasional, Low-Spend"
14210.0,6,1905.84,127.0,318.0,"Occasional, Low-Spend"
14211.0,9,2241.1,138.0,249.0,"Occasional, Low-Spend"
14212.0,1,1070.48,1152.0,1070.0,"Occasional, Moderate-Spend"
14214.0,5,1004.38,150.0,201.0,"Occasional, Low-Spend"
14215.0,6,1789.72,226.0,298.0,"Occasional, Low-Spend"
14216.0,4,1839.3,148.0,460.0,"Occasional, Low-Spend"
14217.0,17,2004.98,41.0,118.0,"Regular, Low-Spend"
14218.0,1,169.48,160.0,169.0,"Occasional, Low-Spend"
14219.0,1,89.94,78.0,90.0,"Occasional, Low-Spend"
14220.0,2,632.4,136.0,316.0,"Occasional, Low-Spend"
14221.0,9,3432.8,243.0,381.0,"Occasional, Low-Spend"
14222.0,1,683.17,607.0,683.0,"Occasional, Moderate-Spend"
14223.0,3,991.13,195.0,330.0,"Occasional, Low-Spend"
14224.0,4,1050.12,128.0,263.0,"Occasional, Low-Spend"
14226.0,5,2232.19,262.0,446.0,"Occasional, Low-Spend"
14227.0,10,3350.96,182.0,335.0,"Occasional, Low-Spend"
14229.0,3,1547.2,203.0,516.0,"Occasional, Low-Spend"
14231.0,3,925.71,136.0,309.0,"Occasional, Low-Spend"
14232.0,5,2048.07,388.0,410.0,"Occasional, Low-Spend"
14233.0,4,1462.72,170.0,366.0,"Occasional, Low-Spend"
14234.0,4,775.46,241.0,194.0,"Occasional, Low-Spend"
14235.0,5,3144.86,392.0,629.0,"Occasional, Moderate-Spend"
14236.0,2,490.86,155.0,245.0,"Occasional, Low-Spend"
14237.0,1,161.0,38.0,161.0,"Occasional, Low-Spend"
14238.0,1,146.85,111.0,147.0,"Occasional, Low-Spend"
14239.0,11,2380.85,90.0,216.0,"Occasional, Low-Spend"
14240.0,2,890.34,209.0,445.0,"Occasional, Low-Spend"
